customer_id,first_name,last_name,email,phone,signup_date,city,state,country,postal_code,customer_segment,batch_date
2656,Amber,Newman,amber.newman2656@gmail.com,634092564913,2022-10-24,Pasig,Metro Manila,Philippines,6067,Returning,full_load
2657,Kelly,Delgado,kelly.delgado2657@outlook.com,633347684146,2025-07-19,Parañaque,Metro Manila,Philippines,6624,New,full_load
2658,Randy,Chambers,randy.chambers2658@yahoo.com,638813217134,2024-05-30,Las Piñas,Metro Manila,Philippines,8455,New,full_load
2659,Jimmy,Smith,jimmy.smith2659@outlook.com,637908824806,2025-12-11,Quezon City,Metro Manila,Philippines,9174,New,full_load
2660,Diane,Roth,diane.roth2660@yahoo.com,637176640726,2024-03-23,Bacolod,Negros Occidental,Philippines,3461,Returning,full_load
2661,Sara,Wheeler,sara.wheeler2661@yahoo.com,637954406278,2023-04-17,Bacolod,Negros Occidental,Philippines,3664,New,full_load
2662,William,Jones,william.jones2662@yahoo.com,632827669617,2022-01-25,Las Piñas,Metro Manila,Philippines,5828,New,full_load
2663,James,Thomas,james.thomas2663@yahoo.com,633741952142,2022-03-24,Pasig,Metro Manila,Philippines,3022,New,full_load
2664,Amanda,Lowe,amanda.lowe2664@gmail.com,630633686517,2024-10-22,Davao City,Davao del Sur,Philippines,6771,New,full_load
2665,Lacey,Ramirez,lacey.ramirez2665@yahoo.com,633363114268,2025-09-27,Makati,Metro Manila,Philippines,6737,Returning,full_load
2666,David,Jordan,david.jordan2666@outlook.com,631417540025,2022-05-14,Baguio,Benguet,Philippines,3540,New,full_load
2667,Matthew,Swanson,matthew.swanson2667@outlook.com,630507589731,2023-11-03,Parañaque,Metro Manila,Philippines,4223,VIP,full_load
2668,Cynthia,Richardson,cynthia.richardson2668@yahoo.com,638497054091,2022-02-19,Pasig,Metro Manila,Philippines,4585,VIP,full_load
2669,James,Clark,james.clark2669@yahoo.com,637945323905,2023-10-19,Taguig,Metro Manila,Philippines,7328,VIP,full_load
2670,Kathy,Campbell,kathy.campbell2670@yahoo.com,634918992072,2025-11-30,Manila,Metro Manila,Philippines,5280,Returning,full_load
2671,Jessica,Richards,jessica.richards2671@yahoo.com,639053618225,2024-11-20,Makati,Metro Manila,Philippines,8140,Returning,full_load
2672,James,Taylor,james.taylor2672@gmail.com,633488054306,2023-01-24,Makati,Metro Manila,Philippines,4268,New,full_load
2673,Sherri,Palmer,sherri.palmer2673@gmail.com,636435386490,2023-04-19,Taguig,Metro Manila,Philippines,5932,New,full_load
2674,Timothy,Benitez,timothy.benitez2674@gmail.com,633335276391,2024-04-27,Marikina,Metro Manila,Philippines,8555,New,full_load
2675,Tiffany,Malone,tiffany.malone2675@gmail.com,633379895981,2022-05-30,Marikina,Metro Manila,Philippines,8158,Returning,full_load
2676,James,Morales,james.morales2676@outlook.com,635826763587,2024-02-22,Parañaque,Metro Manila,Philippines,6132,Returning,full_load
2677,Dylan,Gonzalez,dylan.gonzalez2677@yahoo.com,632578465262,2023-10-27,Iloilo City,Iloilo,Philippines,6803,New,full_load
2678,Erik,Robertson,erik.robertson2678@outlook.com,636201178777,2022-02-12,Davao City,Davao del Sur,Philippines,8557,New,full_load
2679,Christina,Lowe,christina.lowe2679@gmail.com,630170843040,2022-05-18,Las Piñas,Metro Manila,Philippines,7896,Returning,full_load
2680,Bethany,Webb,bethany.webb2680@outlook.com,635018398196,2024-06-20,Pasig,Metro Manila,Philippines,4975,New,full_load
2681,John,Crane,john.crane2681@outlook.com,638494156818,2025-10-29,Cagayan de Oro,Misamis Oriental,Philippines,9900,Returning,full_load
2682,Diana,Vega,diana.vega2682@yahoo.com,637879852515,2022-07-15,Quezon City,Metro Manila,Philippines,7433,Returning,full_load
2683,Roberto,Reed,roberto.reed2683@gmail.com,638275789507,2023-12-16,Iloilo City,Iloilo,Philippines,9487,New,full_load
2684,Erin,Smith,erin.smith2684@outlook.com,634911708650,2023-06-03,Pasig,Metro Manila,Philippines,2753,New,full_load
2685,Angela,Ashley,angela.ashley2685@yahoo.com,634457800583,2024-12-08,Pasig,Metro Manila,Philippines,8888,Returning,full_load
2686,Hannah,Griffith,hannah.griffith2686@outlook.com,635205095265,2025-02-22,Manila,Metro Manila,Philippines,9369,New,full_load
2687,Jessica,Daniels,jessica.daniels2687@outlook.com,638751690724,2022-08-12,Taguig,Metro Manila,Philippines,9458,Returning,full_load
2688,Christopher,Swanson,christopher.swanson2688@outlook.com,631038601012,2022-12-14,Iloilo City,Iloilo,Philippines,3234,Returning,full_load
2689,Brittany,Hicks,brittany.hicks2689@yahoo.com,634345823544,2024-09-02,Makati,Metro Manila,Philippines,5929,Returning,full_load
2690,Elizabeth,Barajas,elizabeth.barajas2690@yahoo.com,631724027769,2025-06-05,Marikina,Metro Manila,Philippines,1105,Returning,full_load
2691,Mario,Chandler,mario.chandler2691@gmail.com,634574465617,2022-04-15,Taguig,Metro Manila,Philippines,2879,New,full_load
2692,William,Bradley,william.bradley2692@gmail.com,631995661544,2024-03-18,Marikina,Metro Manila,Philippines,2983,New,full_load
2693,Larry,Caldwell,larry.caldwell2693@outlook.com,632643716126,2022-02-08,Manila,Metro Manila,Philippines,8761,New,full_load
2694,Kathleen,Smith,kathleen.smith2694@yahoo.com,636167821394,2023-04-11,Quezon City,Metro Manila,Philippines,2995,Returning,full_load
2695,Angela,Bowers,angela.bowers2695@outlook.com,637784883051,2025-07-31,Makati,Metro Manila,Philippines,4849,New,full_load
2696,George,Thompson,george.thompson2696@outlook.com,630989377979,2025-08-27,Cagayan de Oro,Misamis Oriental,Philippines,8194,Returning,full_load
2697,Sharon,Wright,sharon.wright2697@gmail.com,633028022162,2024-09-15,Davao City,Davao del Sur,Philippines,3396,New,full_load
2698,Lisa,Gonzalez,lisa.gonzalez2698@outlook.com,636742999053,2022-09-23,Muntinlupa,Metro Manila,Philippines,4943,Returning,full_load
2699,James,Knight,james.knight2699@yahoo.com,637053427213,2024-01-10,Baguio,Benguet,Philippines,4282,New,full_load
2700,Scott,Miller,scott.miller2700@yahoo.com,636227413858,2024-07-03,Bacolod,Negros Occidental,Philippines,2638,New,full_load
2701,Savannah,Ramos,savannah.ramos2701@outlook.com,637332846875,2023-08-23,Pasig,Metro Manila,Philippines,7409,Returning,full_load
2702,Danny,Pearson,danny.pearson2702@yahoo.com,634161830127,2025-06-17,Iloilo City,Iloilo,Philippines,7830,New,full_load
2703,Aaron,Edwards,aaron.edwards2703@outlook.com,630816403213,2022-07-06,Pasig,Metro Manila,Philippines,8488,New,full_load
2704,John,Smith,john.smith2704@outlook.com,637633058241,2022-02-22,Cagayan de Oro,Misamis Oriental,Philippines,5960,Returning,full_load
2705,Angela,Franklin,angela.franklin2705@yahoo.com,632686993963,2022-03-08,Bacolod,Negros Occidental,Philippines,8282,VIP,full_load
2706,Scott,Young,scott.young2706@gmail.com,631159338224,2023-03-07,Iloilo City,Iloilo,Philippines,8509,VIP,full_load
2707,James,Anderson,james.anderson2707@outlook.com,638541094186,2025-08-22,Cebu City,Cebu,Philippines,9202,New,full_load
2708,Stephen,White,stephen.white2708@outlook.com,630301768930,2023-08-30,Marikina,Metro Manila,Philippines,9602,New,full_load
2709,Cynthia,Evans,cynthia.evans2709@outlook.com,637656820029,2023-07-01,Bacolod,Negros Occidental,Philippines,3480,Returning,full_load
2710,Matthew,Frazier,matthew.frazier2710@gmail.com,636378456743,2025-01-15,Cebu City,Cebu,Philippines,8528,New,full_load
2711,Daniel,Olsen,daniel.olsen2711@yahoo.com,639992555927,2025-12-05,Las Piñas,Metro Manila,Philippines,5963,New,full_load
2712,Brandon,Rogers,brandon.rogers2712@yahoo.com,637022832282,2023-08-08,Muntinlupa,Metro Manila,Philippines,8925,Returning,full_load
2713,Lindsey,Johnson,lindsey.johnson2713@outlook.com,630213191853,2025-04-19,Makati,Metro Manila,Philippines,9306,Returning,full_load
2714,Ashley,Wong,ashley.wong2714@outlook.com,630010483806,2024-07-03,Makati,Metro Manila,Philippines,6309,New,full_load
2715,Michelle,Morales,michelle.morales2715@gmail.com,632700910826,2022-04-15,Cagayan de Oro,Misamis Oriental,Philippines,7615,New,full_load
2716,Thomas,Oconnell,thomas.oconnell2716@gmail.com,637696015598,2022-12-26,Parañaque,Metro Manila,Philippines,3607,Returning,full_load
2717,Derrick,Davidson,derrick.davidson2717@gmail.com,636553550854,2023-05-18,Iloilo City,Iloilo,Philippines,8805,VIP,full_load
2718,Brandon,Reed,brandon.reed2718@gmail.com,636785317125,2022-06-13,Las Piñas,Metro Manila,Philippines,4876,Returning,full_load
2719,Brittany,Maldonado,brittany.maldonado2719@gmail.com,634507573438,2025-12-03,Davao City,Davao del Sur,Philippines,7882,New,full_load
2720,Samuel,Cummings,samuel.cummings2720@outlook.com,637360562943,2022-02-28,Pasig,Metro Manila,Philippines,2875,New,full_load
2721,James,Estes,james.estes2721@outlook.com,631766723745,2024-07-31,Las Piñas,Metro Manila,Philippines,7132,Returning,full_load
2722,Casey,Johnson,casey.johnson2722@gmail.com,636255207654,2023-05-14,Marikina,Metro Manila,Philippines,3851,Returning,full_load
2723,Nicole,Taylor,nicole.taylor2723@outlook.com,634886362959,2024-09-17,Davao City,Davao del Sur,Philippines,3182,Returning,full_load
2724,Ricky,Davis,ricky.davis2724@yahoo.com,631455617797,2024-02-02,Taguig,Metro Manila,Philippines,5136,Returning,full_load
2725,Kristina,Barnes,kristina.barnes2725@gmail.com,637040794268,2025-02-26,Taguig,Metro Manila,Philippines,4296,New,full_load
2726,Helen,Jones,helen.jones2726@outlook.com,637023113352,2022-05-14,Baguio,Benguet,Philippines,4150,New,full_load
2727,Christopher,Jones,christopher.jones2727@gmail.com,635037428036,2022-11-13,Bacolod,Negros Occidental,Philippines,2576,Returning,full_load
2728,Ashley,Moore,ashley.moore2728@yahoo.com,634041953332,2023-07-13,Marikina,Metro Manila,Philippines,1085,Returning,full_load
2729,Tina,Doyle,tina.doyle2729@gmail.com,635700492012,2023-06-14,Muntinlupa,Metro Manila,Philippines,2179,Returning,full_load
2730,Beth,Hill,beth.hill2730@gmail.com,633745693180,2024-02-10,Marikina,Metro Manila,Philippines,9653,Returning,full_load
2731,James,Douglas,james.douglas2731@yahoo.com,634300796552,2024-02-18,Cagayan de Oro,Misamis Oriental,Philippines,8761,New,full_load
2732,Matthew,Perkins,matthew.perkins2732@gmail.com,632519316838,2025-05-30,Marikina,Metro Manila,Philippines,3258,New,full_load
2733,Benjamin,Castro,benjamin.castro2733@gmail.com,638475651440,2025-09-19,Bacolod,Negros Occidental,Philippines,7162,Returning,full_load
2734,Julie,Sanders,julie.sanders2734@gmail.com,634251627536,2023-04-09,Makati,Metro Manila,Philippines,9474,New,full_load
2735,Laura,Callahan,laura.callahan2735@outlook.com,639390361964,2024-07-23,Taguig,Metro Manila,Philippines,1843,New,full_load
2736,Mark,Spencer,mark.spencer2736@yahoo.com,634860789720,2025-12-03,Taguig,Metro Manila,Philippines,5749,New,full_load
2737,Marie,Gordon,marie.gordon2737@gmail.com,631565213846,2025-09-17,Cebu City,Cebu,Philippines,2113,VIP,full_load
2738,Karen,Griffin,karen.griffin2738@gmail.com,635590658451,2024-06-12,Manila,Metro Manila,Philippines,9755,Returning,full_load
2739,Jacqueline,Moody,jacqueline.moody2739@yahoo.com,632448222693,2023-05-01,Marikina,Metro Manila,Philippines,9192,Returning,full_load
2740,Corey,Bauer,corey.bauer2740@yahoo.com,631094155926,2024-06-24,Baguio,Benguet,Philippines,2816,VIP,full_load
2741,Robert,Perez,robert.perez2741@yahoo.com,637532335145,2022-02-20,Pasig,Metro Manila,Philippines,1491,New,full_load
2742,Joshua,Williams,joshua.williams2742@gmail.com,630651083215,2025-10-11,Taguig,Metro Manila,Philippines,6481,New,full_load
2743,Roy,Taylor,roy.taylor2743@outlook.com,637771822593,2025-12-06,Baguio,Benguet,Philippines,6400,VIP,full_load
2744,Desiree,Young,desiree.young2744@gmail.com,636181642765,2024-02-06,Quezon City,Metro Manila,Philippines,4860,Returning,full_load
2745,Makayla,Bell,makayla.bell2745@gmail.com,631540438207,2023-06-22,Cagayan de Oro,Misamis Oriental,Philippines,1579,VIP,full_load
2746,Warren,Gonzalez,warren.gonzalez2746@outlook.com,639171898572,2025-10-10,Cagayan de Oro,Misamis Oriental,Philippines,2320,Returning,full_load
2747,Donald,Flores,donald.flores2747@gmail.com,636147234986,2025-01-28,Makati,Metro Manila,Philippines,5432,New,full_load
2748,Kristy,Jordan,kristy.jordan2748@outlook.com,637913982793,2022-12-16,Iloilo City,Iloilo,Philippines,9316,New,full_load
2749,Travis,Smith,travis.smith2749@gmail.com,633960429156,2025-04-29,Iloilo City,Iloilo,Philippines,5971,New,full_load
2750,Matthew,Martinez,matthew.martinez2750@gmail.com,630789043551,2025-04-16,Quezon City,Metro Manila,Philippines,1431,Returning,full_load
2751,Kimberly,Miller,kimberly.miller2751@outlook.com,634600523742,2024-11-25,Muntinlupa,Metro Manila,Philippines,7215,Returning,full_load
2752,Raymond,White,raymond.white2752@yahoo.com,639229793666,2022-03-22,Baguio,Benguet,Philippines,8899,Returning,full_load
2753,Denise,Schroeder,denise.schroeder2753@outlook.com,631983470149,2023-10-30,Parañaque,Metro Manila,Philippines,3051,New,full_load
2754,Johnathan,Mullins,johnathan.mullins2754@gmail.com,635474450108,2023-11-12,Makati,Metro Manila,Philippines,2893,Returning,full_load
2755,Sara,Taylor,sara.taylor2755@gmail.com,635491433281,2023-07-01,Marikina,Metro Manila,Philippines,7024,New,full_load
2756,Tracy,Barry,tracy.barry2756@gmail.com,631695048840,2023-01-05,Marikina,Metro Manila,Philippines,1949,New,full_load
2757,Lisa,Smith,lisa.smith2757@outlook.com,636779514323,2023-10-04,Quezon City,Metro Manila,Philippines,4721,Returning,full_load
2758,Sean,Jones,sean.jones2758@gmail.com,634717971917,2024-06-01,Las Piñas,Metro Manila,Philippines,9785,VIP,full_load
2759,Stephen,Costa,stephen.costa2759@gmail.com,631336360798,2025-06-16,Quezon City,Metro Manila,Philippines,5094,New,full_load
2760,Lynn,Scott,lynn.scott2760@yahoo.com,639121635711,2022-10-08,Makati,Metro Manila,Philippines,8185,New,full_load
2761,Heather,Contreras,heather.contreras2761@gmail.com,634265460445,2023-03-31,Cebu City,Cebu,Philippines,5001,Returning,full_load
2762,Joseph,Oneal,joseph.oneal2762@gmail.com,638190280796,2024-10-16,Iloilo City,Iloilo,Philippines,3005,New,full_load
2763,Joshua,Campos,joshua.campos2763@outlook.com,638579122253,2024-02-08,Baguio,Benguet,Philippines,4372,Returning,full_load
2764,Raymond,Munoz,raymond.munoz2764@outlook.com,634137775000,2023-11-21,Cebu City,Cebu,Philippines,4609,New,full_load
2765,Christy,Murray,christy.murray2765@outlook.com,633588027727,2025-09-11,Cebu City,Cebu,Philippines,5795,New,full_load
2766,Martin,Lutz,martin.lutz2766@outlook.com,636391212299,2023-05-11,Marikina,Metro Manila,Philippines,5383,Returning,full_load
2767,Luke,Moore,luke.moore2767@yahoo.com,636013952340,2023-06-23,Manila,Metro Manila,Philippines,1884,Returning,full_load
2768,Colton,Jackson,colton.jackson2768@gmail.com,632897900966,2023-03-11,Cagayan de Oro,Misamis Oriental,Philippines,8966,New,full_load
2769,Norma,Stephens,norma.stephens2769@yahoo.com,639258824316,2022-12-25,Makati,Metro Manila,Philippines,9535,Returning,full_load
2770,Gregory,Compton,gregory.compton2770@outlook.com,632297058041,2023-08-02,Taguig,Metro Manila,Philippines,3011,Returning,full_load
2771,Amanda,Mckenzie,amanda.mckenzie2771@outlook.com,635520285221,2023-01-01,Makati,Metro Manila,Philippines,1587,New,full_load
2772,Catherine,Wood,catherine.wood2772@gmail.com,633036244008,2022-06-27,Las Piñas,Metro Manila,Philippines,8434,Returning,full_load
2773,Marissa,Ellis,marissa.ellis2773@outlook.com,631409043141,2023-03-08,Quezon City,Metro Manila,Philippines,5428,New,full_load
2774,Susan,Park,susan.park2774@yahoo.com,630456561035,2022-04-03,Muntinlupa,Metro Manila,Philippines,2384,Returning,full_load
2775,Cindy,Lee,cindy.lee2775@yahoo.com,639717368095,2022-01-30,Davao City,Davao del Sur,Philippines,9115,New,full_load
2776,Diane,White,diane.white2776@yahoo.com,636317196674,2022-11-16,Quezon City,Metro Manila,Philippines,4677,New,full_load
2777,Rachel,Miller,rachel.miller2777@outlook.com,634621501897,2022-03-23,Davao City,Davao del Sur,Philippines,9724,New,full_load
2778,Barbara,Charles,barbara.charles2778@gmail.com,637424111626,2025-12-26,Baguio,Benguet,Philippines,6698,VIP,full_load
2779,Michael,Brown,michael.brown2779@yahoo.com,630744900122,2025-12-04,Las Piñas,Metro Manila,Philippines,6508,Returning,full_load
2780,Christine,Schneider,christine.schneider2780@gmail.com,637882972566,2025-03-22,Cagayan de Oro,Misamis Oriental,Philippines,4547,New,full_load
2781,Christopher,Elliott,christopher.elliott2781@yahoo.com,630082562507,2025-09-06,Muntinlupa,Metro Manila,Philippines,8111,Returning,full_load
2782,Kathleen,Short,kathleen.short2782@gmail.com,631920140871,2025-06-08,Marikina,Metro Manila,Philippines,1935,Returning,full_load
2783,Paul,Snow,paul.snow2783@outlook.com,634703512060,2025-08-26,Parañaque,Metro Manila,Philippines,5709,Returning,full_load
2784,Ethan,Brown,ethan.brown2784@gmail.com,637139502341,2023-02-09,Cagayan de Oro,Misamis Oriental,Philippines,9501,VIP,full_load
2785,Sean,Chang,sean.chang2785@gmail.com,638025440231,2022-07-24,Iloilo City,Iloilo,Philippines,4903,New,full_load
2786,Timothy,Johnson,timothy.johnson2786@gmail.com,635437513177,2022-05-13,Bacolod,Negros Occidental,Philippines,5495,Returning,full_load
2787,Ronnie,Marks,ronnie.marks2787@yahoo.com,632330728845,2024-06-06,Pasig,Metro Manila,Philippines,6530,New,full_load
2788,Brianna,Orozco,brianna.orozco2788@outlook.com,630121015996,2023-02-22,Pasig,Metro Manila,Philippines,6926,New,full_load
2789,Amy,Glenn,amy.glenn2789@yahoo.com,639947893367,2022-07-13,Bacolod,Negros Occidental,Philippines,1202,Returning,full_load
2790,Kara,Welch,kara.welch2790@gmail.com,638150530070,2025-08-09,Cebu City,Cebu,Philippines,5333,New,full_load
2791,Lydia,Carter,lydia.carter2791@yahoo.com,638819385795,2022-01-14,Quezon City,Metro Manila,Philippines,8207,New,full_load
2792,Timothy,Rodgers,timothy.rodgers2792@outlook.com,637248692080,2024-09-17,Cebu City,Cebu,Philippines,8867,New,full_load
2793,Mark,Nelson,mark.nelson2793@outlook.com,636995107964,2023-03-06,Quezon City,Metro Manila,Philippines,2303,Returning,full_load
2794,Regina,Johnson,regina.johnson2794@yahoo.com,639917473462,2022-10-07,Manila,Metro Manila,Philippines,8216,Returning,full_load
2795,Rose,Baldwin,rose.baldwin2795@yahoo.com,634992240767,2025-09-12,Pasig,Metro Manila,Philippines,5252,New,full_load
2796,Wesley,Smith,wesley.smith2796@outlook.com,632859497511,2022-08-17,Bacolod,Negros Occidental,Philippines,3858,Returning,full_load
2797,Nathan,Hess,nathan.hess2797@gmail.com,632247381692,2024-10-13,Taguig,Metro Manila,Philippines,2875,New,full_load
2798,Benjamin,Johnson,benjamin.johnson2798@yahoo.com,632828161122,2024-06-19,Baguio,Benguet,Philippines,8214,New,full_load
2799,Emma,Vargas,emma.vargas2799@outlook.com,635892238807,2022-04-05,Parañaque,Metro Manila,Philippines,4734,VIP,full_load
2800,Latasha,Barber,latasha.barber2800@yahoo.com,633030509618,2024-11-19,Pasig,Metro Manila,Philippines,1264,Returning,full_load
2801,Margaret,Chen,margaret.chen2801@gmail.com,635022942433,2023-06-28,Quezon City,Metro Manila,Philippines,4845,New,full_load
2802,Matthew,Barnes,matthew.barnes2802@gmail.com,631215373370,2024-03-04,Iloilo City,Iloilo,Philippines,2854,New,full_load
2803,Rebecca,Thornton,rebecca.thornton2803@outlook.com,635074902919,2025-07-12,Cebu City,Cebu,Philippines,7084,New,full_load
2804,Brenda,Holloway,brenda.holloway2804@yahoo.com,637582425891,2025-09-22,Bacolod,Negros Occidental,Philippines,7987,New,full_load
2805,Katie,Todd,katie.todd2805@yahoo.com,638439746981,2023-06-05,Cebu City,Cebu,Philippines,6902,Returning,full_load
2806,Melissa,Reid,melissa.reid2806@outlook.com,635522219671,2023-04-02,Cebu City,Cebu,Philippines,8711,New,full_load
2807,Melissa,Costa,melissa.costa2807@gmail.com,639925664957,2023-03-28,Cebu City,Cebu,Philippines,1730,VIP,full_load
2808,Tami,Garcia,tami.garcia2808@gmail.com,632681419853,2024-08-04,Quezon City,Metro Manila,Philippines,2740,Returning,full_load
2809,Melissa,Andrade,melissa.andrade2809@outlook.com,637911377759,2025-05-02,Baguio,Benguet,Philippines,9326,Returning,full_load
2810,Alicia,Mendez,alicia.mendez2810@outlook.com,638670110980,2025-07-14,Taguig,Metro Manila,Philippines,7206,New,full_load
2811,Patrick,Jones,patrick.jones2811@outlook.com,637705845598,2023-08-16,Parañaque,Metro Manila,Philippines,3458,New,full_load
2812,Troy,Maxwell,troy.maxwell2812@outlook.com,633609458508,2024-05-28,Manila,Metro Manila,Philippines,4679,VIP,full_load
2813,Alexandra,Barnett,alexandra.barnett2813@yahoo.com,636753708562,2025-02-14,Bacolod,Negros Occidental,Philippines,9982,Returning,full_load
2814,Adam,Thomas,adam.thomas2814@gmail.com,634499106585,2025-05-24,Manila,Metro Manila,Philippines,9646,Returning,full_load
2815,Denise,Gomez,denise.gomez2815@yahoo.com,632770304091,2024-03-19,Bacolod,Negros Occidental,Philippines,9592,New,full_load
2816,John,Morris,john.morris2816@gmail.com,638558982868,2025-11-16,Taguig,Metro Manila,Philippines,5801,New,full_load
2817,Janet,Brooks,janet.brooks2817@yahoo.com,630820021475,2022-12-25,Las Piñas,Metro Manila,Philippines,6930,New,full_load
2818,Kristen,Smith,kristen.smith2818@outlook.com,630951541712,2023-11-23,Manila,Metro Manila,Philippines,4949,VIP,full_load
2819,Kendra,Wallace,kendra.wallace2819@yahoo.com,632990245381,2022-05-04,Davao City,Davao del Sur,Philippines,6929,Returning,full_load
2820,Michelle,Cooke,michelle.cooke2820@yahoo.com,634705536542,2024-10-11,Manila,Metro Manila,Philippines,6935,Returning,full_load
2821,Cynthia,Santiago,cynthia.santiago2821@outlook.com,635601506153,2022-12-23,Iloilo City,Iloilo,Philippines,7862,Returning,full_load
2822,Derek,Mathews,derek.mathews2822@yahoo.com,635126978349,2023-01-16,Makati,Metro Manila,Philippines,9808,Returning,full_load
2823,Alexis,Cannon,alexis.cannon2823@yahoo.com,638719820088,2024-07-29,Bacolod,Negros Occidental,Philippines,3263,Returning,full_load
2824,Christopher,Howard,christopher.howard2824@gmail.com,635452730647,2022-07-03,Cebu City,Cebu,Philippines,6142,New,full_load
2825,Olivia,Conner,olivia.conner2825@yahoo.com,636281927221,2024-06-13,Baguio,Benguet,Philippines,3431,Returning,full_load
2826,Nathan,Alvarez,nathan.alvarez2826@gmail.com,634186222732,2025-10-29,Las Piñas,Metro Manila,Philippines,4245,Returning,full_load
2827,Jonathan,Oneal,jonathan.oneal2827@yahoo.com,631521119633,2022-07-07,Quezon City,Metro Manila,Philippines,3732,New,full_load
2828,Rodney,Burke,rodney.burke2828@gmail.com,633917239300,2025-02-27,Baguio,Benguet,Philippines,8698,New,full_load
2829,Levi,Huff,levi.huff2829@outlook.com,637881756299,2022-02-07,Quezon City,Metro Manila,Philippines,8068,New,full_load
2830,Cindy,Hurley,cindy.hurley2830@outlook.com,638078265233,2024-03-10,Manila,Metro Manila,Philippines,3168,VIP,full_load
2831,Michael,Alvarado,michael.alvarado2831@gmail.com,632693801630,2023-07-05,Marikina,Metro Manila,Philippines,7919,New,full_load
2832,Julie,Davies,julie.davies2832@yahoo.com,630041796848,2025-01-11,Baguio,Benguet,Philippines,4955,New,full_load
2833,Jennifer,Hoover,jennifer.hoover2833@outlook.com,636959584269,2024-07-07,Marikina,Metro Manila,Philippines,6515,Returning,full_load
2834,Michael,Gray,michael.gray2834@outlook.com,636957802317,2022-04-25,Parañaque,Metro Manila,Philippines,1741,VIP,full_load
2835,Lauren,Daniels,lauren.daniels2835@yahoo.com,631829662179,2024-09-06,Iloilo City,Iloilo,Philippines,7699,Returning,full_load
2836,Rachel,Farmer,rachel.farmer2836@yahoo.com,638919219261,2025-03-22,Davao City,Davao del Sur,Philippines,5739,Returning,full_load
2837,Arthur,Jarvis,arthur.jarvis2837@outlook.com,631804028075,2025-01-29,Parañaque,Metro Manila,Philippines,4005,VIP,full_load
2838,Olivia,Wiley,olivia.wiley2838@gmail.com,637600552550,2022-05-11,Marikina,Metro Manila,Philippines,9345,Returning,full_load
2839,George,Henderson,george.henderson2839@outlook.com,632805186681,2024-11-12,Cagayan de Oro,Misamis Oriental,Philippines,7060,Returning,full_load
2840,Allison,Hanson,allison.hanson2840@outlook.com,630553085372,2022-10-02,Cebu City,Cebu,Philippines,8185,Returning,full_load
2841,Mindy,Burgess,mindy.burgess2841@yahoo.com,630670728129,2022-12-27,Pasig,Metro Manila,Philippines,2587,Returning,full_load
2842,Dennis,Cobb,dennis.cobb2842@outlook.com,634284447140,2025-10-25,Quezon City,Metro Manila,Philippines,9481,Returning,full_load
2843,Jane,Jennings,jane.jennings2843@yahoo.com,638980072354,2023-03-20,Muntinlupa,Metro Manila,Philippines,7990,New,full_load
2844,Andrew,Gallagher,andrew.gallagher2844@gmail.com,636445194965,2022-08-11,Las Piñas,Metro Manila,Philippines,3923,Returning,full_load
2845,Henry,Chavez,henry.chavez2845@outlook.com,631226684043,2023-10-31,Parañaque,Metro Manila,Philippines,4451,New,full_load
2846,David,Lyons,david.lyons2846@yahoo.com,631920972408,2022-06-04,Marikina,Metro Manila,Philippines,6150,New,full_load
2847,David,Gibson,david.gibson2847@yahoo.com,635455243204,2023-03-02,Manila,Metro Manila,Philippines,5716,New,full_load
2848,Katherine,Reynolds,katherine.reynolds2848@yahoo.com,635809205766,2023-03-25,Marikina,Metro Manila,Philippines,3774,VIP,full_load
2849,Christopher,Duarte,christopher.duarte2849@gmail.com,634588556376,2025-12-07,Las Piñas,Metro Manila,Philippines,2738,Returning,full_load
2850,Chase,Berg,chase.berg2850@outlook.com,635782307088,2022-11-18,Makati,Metro Manila,Philippines,2572,Returning,full_load
2851,Victoria,Duran,victoria.duran2851@outlook.com,639320931867,2022-02-12,Las Piñas,Metro Manila,Philippines,3766,VIP,full_load
2852,Stephen,Scott,stephen.scott2852@gmail.com,637021680761,2024-04-15,Marikina,Metro Manila,Philippines,9844,New,full_load
2853,Willie,Jones,willie.jones2853@gmail.com,633774563523,2023-07-29,Muntinlupa,Metro Manila,Philippines,1422,New,full_load
2854,Joseph,Rogers,joseph.rogers2854@yahoo.com,632551717670,2025-02-11,Cagayan de Oro,Misamis Oriental,Philippines,7987,Returning,full_load
2855,Joseph,Gray,joseph.gray2855@gmail.com,638336612978,2023-04-04,Muntinlupa,Metro Manila,Philippines,8435,Returning,full_load
2856,Sydney,Daniels,sydney.daniels2856@yahoo.com,639016355979,2023-11-22,Marikina,Metro Manila,Philippines,2965,Returning,full_load
2857,Lauren,Morris,lauren.morris2857@outlook.com,638637219544,2023-03-09,Manila,Metro Manila,Philippines,3241,Returning,full_load
2858,Ryan,Bailey,ryan.bailey2858@gmail.com,636099895985,2025-03-02,Cebu City,Cebu,Philippines,2295,Returning,full_load
2859,Shannon,Ewing,shannon.ewing2859@yahoo.com,635544009592,2024-02-27,Cebu City,Cebu,Philippines,3567,New,full_load
2860,Sylvia,Rodgers,sylvia.rodgers2860@gmail.com,637936628879,2024-11-10,Bacolod,Negros Occidental,Philippines,9402,Returning,full_load
2861,Heather,Walker,heather.walker2861@gmail.com,637464582769,2023-11-05,Cebu City,Cebu,Philippines,1628,VIP,full_load
